sim_time,gpu_id,kernel_id,view,region_size_bytes,num_regions_with_entries,strict_coalescable_ratio,avg_relaxed_ratio,full_redundant_ratio,sharer_set_cardinality_dist_json,reg_card1_ratio,reg_card2_ratio,reg_card3_ratio,reg_card4plus_ratio,coalescable_private_ratio,coalescable_shared_ratio,shared_only_strict_ratio
0.002795783,3,0,read_only,64,9989,1.000000,1.000000,1.000000,{"1":9989},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.002795783,3,0,union,64,9989,1.000000,1.000000,1.000000,{"1":9989},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.002795783,3,0,snapshot,64,8192,1.000000,1.000000,1.000000,{"1":8192},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.002795783,3,0,read_only,256,9989,1.000000,1.000000,1.000000,{"1":9989},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.002795783,3,0,union,256,9989,1.000000,1.000000,1.000000,{"1":9989},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.002795783,3,0,snapshot,256,8192,1.000000,1.000000,1.000000,{"1":8192},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.002795783,3,0,read_only,1024,2567,1.000000,1.000000,1.000000,{"1":9989},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.002795783,3,0,union,1024,2567,1.000000,1.000000,1.000000,{"1":9989},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.002795783,3,0,snapshot,1024,2154,1.000000,1.000000,1.000000,{"1":8192},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.002795783,3,0,read_only,4096,690,1.000000,1.000000,1.000000,{"1":9989},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.002795783,3,0,union,4096,690,1.000000,1.000000,1.000000,{"1":9989},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.002795783,3,0,snapshot,4096,597,1.000000,1.000000,1.000000,{"1":8192},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.002795783,3,0,read_only,16384,185,1.000000,1.000000,1.000000,{"1":9989},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.002795783,3,0,union,16384,185,1.000000,1.000000,1.000000,{"1":9989},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.002795783,3,0,snapshot,16384,162,1.000000,1.000000,1.000000,{"1":8192},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
